week_end,jurisdiction,respiratory_season,inpatient_beds,inpatient_beds_occupied,inpatient_occupancy_pct,icu_beds,icu_beds_occupied,icu_occupancy_pct,covid_new_admissions,flu_new_admissions,rsv_new_admissions,hospitals_reporting_occupancy,hospitals_reporting_occupancy_pct
2025-11-29,ND,,1928,1222,63.38,271,161,59.41,11,9,1,42,85.71
2025-11-29,NE,,5120,3023,59.04,876,567,64.73,18,12,3,84,85.71
2025-11-29,NH,,2639,1997,75.67,324,259,79.94,26,11,6,25,96.15
2025-11-29,NJ,,20284,13220,65.17,2750,1572,57.16,114,154,84,82,96.47
2025-11-29,NM,,4570,2414,52.82,455,257,56.48,64,36,2,40,81.63
2025-11-29,NV,,6943,4747,68.37,1265,759,60.00,10,13,5,41,80.39
2025-11-29,NY,,40108,30563,76.20,5118,3691,72.12,263,623,161,171,84.24
2025-11-29,OH,,28114,18605,66.18,4636,3253,70.17,207,125,57,197,91.63
2025-11-29,OK,,7515,4869,64.79,1100,741,67.36,20,16,7,87,62.59
2025-11-29,OR,,6668,4438,66.56,720,492,68.33,40,28,4,48,77.42
2025-11-29,PA,,27927,20530,73.51,3931,2898,73.72,303,326,119,189,87.10
2025-11-29,PR,,6858,3445,50.23,519,367,70.71,14,155,133,30,54.55
2025-11-29,Region 1,,32153,25158,78.24,3944,2856,72.41,238,183,53,190,90.48
2025-11-29,Region 10,,20044,15142,75.54,2646,1809,68.37,96,95,17,186,80.87
2025-11-29,Region 2,,67427,47330,70.19,8412,5642,67.07,391,932,378,285,82.61
2025-11-29,Region 3,,59873,42125,70.36,8601,5972,69.43,471,535,212,378,83.81
2025-11-29,Region 4,,156018,110136,70.59,24695,17482,70.79,592,1206,778,938,85.51
2025-11-29,Region 5,,106741,73652,69.00,16517,11450,69.32,708,520,169,838,84.39
2025-11-29,Region 6,,92763,59600,64.25,15628,10351,66.23,315,795,344,722,74.43
2025-11-29,Region 7,,30649,20455,66.74,4588,3082,67.18,114,83,19,369,75.46
2025-11-29,Region 8,,26555,15208,57.27,4248,2392,56.31,104,208,13,296,82.22
2025-11-29,Region 9,,82398,59641,72.38,13576,8936,65.82,322,298,122,480,82.76
2025-11-29,RI,,1905,1666,87.45,245,202,82.45,20,13,11,10,83.33
2025-11-29,SC,,10336,7018,67.90,1396,920,65.90,31,52,60,66,88.00
2025-11-29,SD,,2576,1689,65.57,366,167,45.63,14,1,0,54,87.10
2025-11-29,TN,,18102,12079,66.73,2916,1986,68.11,72,61,20,126,94.03
2025-11-29,TX,,59555,40811,68.53,10871,7459,68.61,169,555,251,401,75.95
2025-11-29,USA,,674621,468447,69.44,102855,69972,68.03,3351,4855,2105,4682,81.78
2025-11-29,UT,,6250,3594,57.50,1096,705,64.32,10,32,2,52,92.86
2025-11-29,VA,,13595,8227,60.51,1791,1093,61.03,54,87,23,80,78.43
2025-11-29,VI,,177,102,57.63,25,12,48.00,0,0,0,2,100.00
2025-11-29,VT,,949,722,76.08,93,73,78.49,15,0,1,12,80.00
2025-11-29,WA,,10625,8915,83.91,1527,1135,74.33,47,36,8,92,94.85
2025-11-29,WI,,11051,8012,72.50,1753,1233,70.34,62,51,9,134,91.16
2025-11-29,WV,,5123,3454,67.42,773,550,71.15,46,10,23,58,98.31
2025-11-29,WY,,1058,337,31.85,119,31,26.05,10,6,0,21,70.00
2025-12-06,AK,,1094,850,77.70,160,69,43.13,5,10,0,17,70.83
2025-12-06,AL,,12300,9301,75.62,2365,1751,74.04,61,67,78,94,95.92
2025-12-06,AR,,8587,4480,52.17,1246,800,64.21,24,51,29,61,66.30
2025-12-06,AS,,,,,,,,,,,0,0.00
2025-12-06,AZ,,14537,9135,62.84,2443,1443,59.07,58,40,3,86,86.87
2025-12-06,CA,,56844,44227,77.80,9487,6314,66.55,247,233,110,327,82.16
2025-12-06,CO,,10598,6280,59.26,1879,1116,59.39,64,215,12,73,73.00
2025-12-06,CT,,1037,902,86.98,141,82,58.16,10,26,1,7,21.88
2025-12-06,DC,,2665,2062,77.37,551,399,72.41,6,26,2,7,63.64
2025-12-06,DE,,1885,1467,77.82,239,174,72.80,33,6,13,9,81.82
2025-12-06,FL,,48220,38019,78.84,6790,5029,74.06,152,760,364,221,79.78
2025-12-06,GA,,20716,16616,80.21,3498,2658,75.99,70,156,148,123,76.88
2025-12-06,GU,,168,163,97.02,18,7,38.89,0,1,0,1,50.00
2025-12-06,HI,,2377,1832,77.07,307,222,72.31,6,40,7,24,85.71
2025-12-06,IA,,7085,4747,67.00,913,594,65.06,47,19,6,98,79.67
2025-12-06,ID,,1921,1308,68.09,268,175,65.30,10,37,4,33,70.21
2025-12-06,IL,,26647,18802,70.56,4036,2782,68.93,240,192,56,165,82.91
2025-12-06,IN,,15830,11046,69.78,2758,1940,70.34,178,102,40,130,90.91
2025-12-06,KS,,6187,4432,71.63,1058,772,72.97,37,21,4,92,63.89
2025-12-06,KY,,11817,8428,71.32,2294,1712,74.63,71,63,30,91,81.25
2025-12-06,LA,,13198,8723,66.09,2033,1314,64.63,37,179,80,133,82.10
2025-12-06,MA,,16051,13498,84.09,1727,1352,78.29,128,131,63,81,92.05
2025-12-06,MD,,8626,6851,79.42,1295,911,70.35,37,129,44,36,70.59
2025-12-06,ME,,2908,2292,78.82,403,270,67.00,15,20,3,35,94.59
2025-12-06,MI,,15759,12155,77.13,2360,1766,74.83,123,84,21,119,76.28
2025-12-06,MN,,11302,8750,77.42,1442,1112,77.12,81,106,27,122,91.73
2025-12-06,MO,,12861,9694,75.38,1961,1422,72.51,80,70,16,90,72.58
2025-12-06,MP,,86,47,54.65,7,6,85.71,0,0,0,1,100.00
2025-12-06,MS,,8287,5408,65.26,1218,761,62.48,55,31,14,88,83.02
2025-12-06,MT,,2665,1749,65.63,275,145,52.73,13,15,2,49,77.78
2025-12-06,NC,,23499,17664,75.17,3806,2897,76.12,92,302,96,119,88.15
2025-12-06,ND,,2061,1424,69.09,304,177,58.22,10,8,3,43,87.76
2025-12-06,NE,,4872,3144,64.53,749,485,64.75,14,12,4,79,80.61
2025-12-06,NH,,2628,2054,78.16,321,265,82.55,31,25,4,25,96.15
2025-12-06,NJ,,20091,14188,70.62,2728,1693,62.06,146,277,114,82,96.47
2025-12-06,NM,,4643,2716,58.50,489,307,62.78,76,35,3,39,79.59
2025-12-06,NV,,7291,5352,73.41,1330,883,66.39,17,30,9,41,80.39
2025-12-06,NY,,42978,34681,80.69,5594,4327,77.35,292,1160,280,177,87.19
2025-12-06,OH,,28334,20427,72.09,4792,3414,71.24,293,178,105,190,88.37
2025-12-06,OK,,8054,5692,70.67,1172,807,68.86,31,18,10,93,66.91
2025-12-06,OR,,6754,4688,69.41,732,511,69.81,30,36,9,47,75.81
2025-12-06,PA,,28292,21277,75.21,3997,2908,72.75,364,507,154,186,85.71
2025-12-06,PR,,6353,3724,58.62,472,358,75.85,20,256,158,29,52.73
2025-12-06,Region 1,,25430,20980,82.50,2936,2222,75.68,219,234,82,170,80.95
2025-12-06,Region 10,,21137,16501,78.07,2731,1933,70.78,95,144,42,191,83.04
2025-12-06,Region 2,,69599,52703,75.72,8819,6391,72.47,458,1693,552,290,84.06
2025-12-06,Region 3,,59410,43880,73.86,8601,6077,70.65,541,830,271,363,80.49
2025-12-06,Region 4,,155030,117740,75.95,24774,18182,73.39,664,1569,870,928,84.59
2025-12-06,Region 5,,109377,79779,72.94,17206,12345,71.75,997,746,266,870,87.53
2025-12-06,Region 6,,94231,66639,70.72,15650,11023,70.43,388,938,416,721,74.25
2025-12-06,Region 7,,31005,22017,71.01,4681,3273,69.92,178,122,30,359,73.42
2025-12-06,Region 8,,24632,15343,62.29,3980,2342,58.84,136,299,21,290,80.56
2025-12-06,Region 9,,81303,60756,74.73,13592,8875,65.30,328,344,129,480,82.76
2025-12-06,RI,,1874,1494,79.72,246,179,72.76,22,27,11,10,83.33
2025-12-06,SC,,11495,8662,75.35,1684,1208,71.73,43,84,94,66,88.00
2025-12-06,SD,,2609,1757,67.34,364,178,48.90,20,4,1,54,87.10
2025-12-06,TN,,18696,13642,72.97,3119,2166,69.45,120,106,46,126,94.03
2025-12-06,TX,,59749,45028,75.36,10710,7795,72.78,220,655,294,395,74.67
2025-12-06,USA,,671154,496338,73.95,102970,72663,70.57,4004,6919,2679,4662,81.40
2025-12-06,UT,,5518,3754,68.03,1030,692,67.18,13,47,2,48,85.71
2025-12-06,VA,,14625,9849,67.34,2051,1336,65.14,64,152,53,81,79.41
2025-12-06,VI,,177,110,62.15,25,13,52.00,0,0,0,2,100.00
2025-12-06,VT,,932,740,79.40,98,74,75.51,13,5,0,12,80.00
2025-12-06,WA,,11368,9655,84.93,1571,1178,74.98,50,61,29,94,96.91
2025-12-06,WI,,11505,8599,74.74,1818,1331,73.21,82,84,17,144,97.30
2025-12-06,WV,,3317,2374,71.57,468,349,74.57,37,10,5,44,74.58
2025-12-06,WY,,1181,379,32.09,128,34,26.56,16,10,1,23,76.67
2025-12-13,AK,,1338,1036,77.43,187,87,46.52,9,12,3,18,75.00
2025-12-13,AL,,11885,9197,77.38,2221,1680,75.64,74,104,84,92,93.88
2025-12-13,AR,,8401,4482,53.35,1226,815,66.48,27,74,27,59,64.13
2025-12-13,AS,,,,,,,,,,,0,0.00
2025-12-13,AZ,,14466,8853,61.20,2425,1424,58.72,71,80,8,86,86.87
2025-12-13,CA,,62735,49309,78.60,10170,6896,67.81,282,412,148,341,85.68
2025-12-13,CO,,12098,7544,62.36,2108,1273,60.39,66,279,27,84,84.00
2025-12-13,CT,,7467,5670,75.93,1119,794,70.96,90,206,27,30,93.75
2025-12-13,DC,,2358,1782,75.57,412,322,78.16,4,31,2,7,63.64
2025-12-13,DE,,1864,1459,78.27,231,169,73.16,29,20,21,8,72.73
2025-12-13,FL,,46988,36533,77.75,6544,4874,74.48,135,832,391,213,76.62
2025-12-13,GA,,21611,17497,80.96,3612,2843,78.71,62,309,191,123,76.88
2025-12-13,GU,,182,156,85.71,14,10,71.43,0,0,0,1,50.00
2025-12-13,HI,,2346,1815,77.37,305,231,75.74,7,71,10,21,75.00
2025-12-13,IA,,6911,4645,67.21,882,600,68.03,44,30,4,99,80.49
2025-12-13,ID,,1353,908,67.11,187,110,58.82,6,25,2,22,46.81
2025-12-13,IL,,21086,15247,72.31,2972,2068,69.58,203,161,45,148,74.37
2025-12-13,IN,,15863,11094,69.94,2765,1923,69.55,208,150,69,130,90.91
2025-12-13,KS,,6403,4616,72.09,999,745,74.57,46,29,16,92,63.89
2025-12-13,KY,,11382,8164,71.73,2210,1711,77.42,62,82,39,91,81.25
2025-12-13,LA,,13299,9074,68.23,2043,1369,67.01,45,248,94,136,83.95
2025-12-13,MA,,16268,13661,83.97,1787,1436,80.36,174,221,38,78,88.64
2025-12-13,MD,,8588,6856,79.83,1255,912,72.67,44,209,84,35,68.63
2025-12-13,ME,,2826,2332,82.52,389,265,68.12,14,29,0,33,89.19
2025-12-13,MI,,17627,13695,77.69,2462,1739,70.63,179,193,37,119,76.28
2025-12-13,MN,,11147,8596,77.11,1447,1126,77.82,98,257,38,123,92.48
2025-12-13,MO,,12203,9389,76.94,1869,1371,73.35,84,99,26,88,70.97
2025-12-13,MP,,,,,,,,,,,0,0.00
2025-12-13,MS,,7228,4785,66.20,1060,688,64.91,52,62,18,82,77.36
2025-12-13,MT,,2866,1900,66.29,314,180,57.32,34,24,2,49,77.78
2025-12-13,NC,,23183,17907,77.24,3739,2985,79.83,93,514,138,115,85.19
2025-12-13,ND,,2140,1466,68.50,310,180,58.06,17,22,1,44,89.80
2025-12-13,NE,,5204,3343,64.24,870,593,68.16,27,28,5,85,86.73
2025-12-13,NH,,2333,1826,78.27,255,201,78.82,28,41,4,23,88.46
2025-12-13,NJ,,19912,14402,72.33,2702,1730,64.03,165,568,163,78,91.76
2025-12-13,NM,,4538,2630,57.96,460,286,62.17,68,64,6,39,79.59
2025-12-13,NV,,7161,5304,74.07,1305,889,68.12,22,53,15,36,70.59
2025-12-13,NY,,34631,28387,81.97,4301,3447,80.14,289,1462,265,148,72.55
2025-12-13,OH,,28299,20847,73.67,4653,3474,74.66,354,324,109,192,89.30
2025-12-13,OK,,7630,5464,71.61,1079,824,76.37,49,26,4,91,65.47
2025-12-13,OR,,4847,3293,67.94,474,314,66.24,13,19,0,33,53.23
2025-12-13,PA,,28041,21398,76.31,3764,2855,75.85,414,696,229,190,87.56
2025-12-13,PR,,5715,2822,49.38,383,267,69.71,11,195,107,24,43.64
2025-12-13,Region 1,,31702,25768,81.28,3884,2941,75.72,340,573,89,185,88.10
2025-12-13,Region 10,,18851,14871,78.89,2369,1676,70.75,61,115,37,165,71.74
2025-12-13,Region 2,,60435,45706,75.63,7411,5457,73.63,465,2225,535,252,72.83
2025-12-13,Region 3,,61442,45571,74.17,8631,6228,72.16,602,1172,429,376,83.37
2025-12-13,Region 4,,149091,114144,76.56,23628,17825,75.44,640,2176,982,893,81.33
2025-12-13,Region 5,,102791,76161,74.09,15597,11282,72.33,1115,1205,304,834,83.90
2025-12-13,Region 6,,95052,68282,71.84,15910,11594,72.87,378,1317,517,723,74.46
2025-12-13,Region 7,,30721,21993,71.59,4620,3309,71.62,201,186,51,364,74.44
2025-12-13,Region 8,,26947,16986,63.03,4281,2583,60.34,167,414,32,297,82.50
2025-12-13,Region 9,,86890,65437,75.31,14219,9450,66.46,382,616,181,485,83.62
2025-12-13,RI,,1859,1577,84.83,242,186,76.86,28,70,18,9,75.00
2025-12-13,SC,,8405,6548,77.91,1199,873,72.81,40,108,70,54,72.00
2025-12-13,SD,,2513,1778,70.75,355,186,52.39,14,8,1,49,79.03
2025-12-13,TN,,18409,13513,73.40,3043,2171,71.34,122,165,51,123,91.79
2025-12-13,TX,,61184,46632,76.22,11102,8300,74.76,189,905,386,398,75.24
2025-12-13,USA,,663922,494919,74.54,100550,72345,71.95,4351,9999,3157,4574,79.84
2025-12-13,UT,,6189,3886,62.79,1079,735,68.12,16,64,0,52,92.86
2025-12-13,VA,,15881,10599,66.74,2299,1442,62.72,65,190,78,85,83.33
2025-12-13,VI,,177,95,53.67,25,13,52.00,0,0,0,2,100.00
2025-12-13,VT,,949,702,73.97,92,59,64.13,6,6,2,12,80.00
2025-12-13,WA,,11313,9634,85.16,1521,1165,76.59,33,59,32,92,94.85
2025-12-13,WI,,8769,6682,76.20,1298,952,73.34,73,120,6,122,82.43
2025-12-13,WV,,4710,3477,73.82,670,528,78.81,46,26,15,51,86.44
2025-12-13,WY,,1141,412,36.11,115,29,25.22,20,17,1,19,63.33
2025-12-20,AK,,786,661,84.10,100,42,42.00,3,39,3,14,58.33
2025-12-20,AL,,11072,8403,75.89,2052,1509,73.54,84,259,86,89,90.82
2025-12-20,AR,,8657,4670,53.94,1285,861,67.00,31,143,54,60,65.22
2025-12-20,AS,,,,,,,,,,,0,0.00
2025-12-20,AZ,,14557,10513,72.22,2435,1596,65.54,81,133,18,87,87.88
2025-12-20,CA,,56799,45023,79.27,9454,6450,68.23,288,631,173,311,78.14
2025-12-20,CO,,12074,7782,64.45,2032,1320,64.96,92,514,40,90,90.00
2025-12-20,CT,,7555,5706,75.53,1128,801,71.01,105,447,25,31,96.88
2025-12-20,DC,,2456,1945,79.19,502,381,75.90,3,40,3,8,72.73
2025-12-20,DE,,1902,1606,84.44,239,207,86.61,28,99,36,9,81.82
2025-12-20,FL,,51585,40941,79.37,7135,5283,74.04,191,1469,383,234,84.17
2025-12-20,GA,,17491,14224,81.32,3226,2345,72.69,59,503,169,110,68.75
2025-12-20,GU,,157,143,91.08,21,15,71.43,0,0,2,1,50.00
2025-12-20,HI,,1991,1517,76.19,281,198,70.46,4,79,4,18,64.29
2025-12-20,IA,,6028,4061,67.37,715,496,69.37,40,76,15,95,77.24
2025-12-20,ID,,1593,1070,67.17,232,161,69.40,4,84,3,29,61.70
2025-12-20,IL,,24993,17907,71.65,3737,2665,71.31,326,558,122,154,77.39
2025-12-20,IN,,14817,10484,70.76,2629,1860,70.75,254,311,69,121,84.62
2025-12-20,KS,,6269,4312,68.78,1004,750,74.70,72,93,23,92,63.89
2025-12-20,KY,,11491,7971,69.37,2227,1689,75.84,116,195,54,91,81.25
2025-12-20,LA,,13133,8829,67.23,2063,1419,68.78,40,425,114,134,82.72
2025-12-20,MA,,16635,14197,85.34,1765,1392,78.87,191,452,54,81,92.05
2025-12-20,MD,,9448,7536,79.76,1344,1013,75.37,56,384,85,36,70.59
2025-12-20,ME,,2589,2080,80.34,364,227,62.36,14,75,4,31,83.78
2025-12-20,MI,,16138,12993,80.51,2344,1730,73.81,210,389,67,117,75.00
2025-12-20,MN,,11306,8872,78.47,1463,1163,79.49,114,540,52,120,90.23
2025-12-20,MO,,9557,7567,79.18,1642,1255,76.43,80,146,20,79,63.71
2025-12-20,MP,,,,,,,,,,,0,0.00
2025-12-20,MS,,7843,4896,62.43,1162,724,62.31,60,144,31,82,77.36
2025-12-20,MT,,2313,1380,59.66,232,133,57.33,18,27,7,50,79.37
2025-12-20,NC,,23300,17900,76.82,3797,2977,78.40,131,1120,151,117,86.67
2025-12-20,ND,,2157,1530,70.93,311,210,67.52,20,55,2,44,89.80
2025-12-20,NE,,5239,3423,65.34,886,577,65.12,25,68,9,87,88.78
2025-12-20,NH,,2526,2017,79.85,315,265,84.13,28,87,8,23,88.46
2025-12-20,NJ,,19980,14488,72.51,2711,1754,64.70,213,1044,204,79,92.94
2025-12-20,NM,,4718,2853,60.47,478,305,63.81,77,161,14,41,83.67
2025-12-20,NV,,6958,5173,74.35,1275,856,67.14,24,117,24,36,70.59
2025-12-20,NY,,35153,28980,82.44,4427,3522,79.56,322,2474,279,158,77.45
2025-12-20,OH,,28368,20661,72.83,4504,3402,75.53,440,722,158,196,91.16
2025-12-20,OK,,7093,5105,71.97,1135,827,72.86,69,47,7,80,57.55
2025-12-20,OR,,5675,4150,73.13,643,479,74.49,20,33,5,41,66.13
2025-12-20,PA,,28646,21901,76.45,3984,3027,75.98,482,1241,290,186,85.71
2025-12-20,PR,,6905,3574,51.76,511,358,70.06,15,223,92,32,58.18
2025-12-20,Region 1,,32064,26239,81.83,3904,2940,75.31,382,1198,110,187,89.05
2025-12-20,Region 10,,19410,15518,79.95,2539,1850,72.86,62,271,58,177,76.96
2025-12-20,Region 2,,62160,47123,75.81,7662,5641,73.62,550,3741,575,270,78.03
2025-12-20,Region 3,,63181,47463,75.12,9118,6759,74.13,737,2173,536,380,84.26
2025-12-20,Region 4,,153208,117119,76.44,24461,18019,73.66,847,4409,1104,915,83.33
2025-12-20,Region 5,,105387,78492,74.48,16196,11943,73.74,1476,2778,495,832,83.70
2025-12-20,Region 6,,93311,67374,72.20,15807,11499,72.75,485,2356,630,707,72.74
2025-12-20,Region 7,,27093,19363,71.47,4247,3078,72.47,217,383,67,353,72.19
2025-12-20,Region 8,,26655,17051,63.97,4169,2687,64.45,184,774,60,311,86.39
2025-12-20,Region 9,,80462,62369,77.51,13466,9115,67.69,397,960,221,453,78.10
2025-12-20,RI,,1959,1645,83.97,247,194,78.54,35,127,19,10,83.33
2025-12-20,SC,,11805,9083,76.94,1737,1290,74.27,55,379,129,70,93.33
2025-12-20,SD,,2658,1902,71.56,372,212,56.99,20,21,3,53,85.48
2025-12-20,TN,,18621,13701,73.58,3125,2202,70.46,151,340,101,122,91.04
2025-12-20,TX,,59710,45917,76.90,10846,8087,74.56,268,1580,441,392,73.96
2025-12-20,USA,,662931,498111,75.14,101569,73531,72.40,5337,19043,3856,4585,80.02
2025-12-20,UT,,6272,3993,63.66,1095,765,69.86,19,130,7,53,94.64
2025-12-20,VA,,15422,10536,68.32,2259,1534,67.91,85,344,105,83,81.37
2025-12-20,VI,,122,81,66.39,13,7,53.85,0,0,0,1,50.00
2025-12-20,VT,,800,594,74.25,85,61,71.76,9,10,0,11,73.33
2025-12-20,WA,,11356,9637,84.86,1564,1168,74.68,35,115,47,93,95.88
2025-12-20,WI,,9765,7575,77.57,1519,1123,73.93,132,258,27,124,83.78
2025-12-20,WV,,5307,3939,74.22,790,597,75.57,83,65,17,58,98.31
2025-12-20,WY,,1181,464,39.29,127,47,37.01,15,27,1,21,70.00
2025-12-27,AK,,927,708,76.38,136,61,44.85,6,69,7,16,66.67
2025-12-27,AL,,12376,8772,70.88,2401,1737,72.34,107,498,109,95,96.94
2025-12-27,AR,,8608,3990,46.35,1279,785,61.38,75,259,70,63,68.48
2025-12-27,AS,,,,,,,,,,,0,0.00
2025-12-27,AZ,,14495,9108,62.84,2439,1417,58.10,96,318,23,86,86.87
2025-12-27,CA,,56635,42137,74.40,9436,6255,66.29,307,1105,250,315,79.15
2025-12-27,CO,,11624,6438,55.39,1944,1110,57.10,96,759,53,87,87.00
2025-12-27,CT,,7570,5458,72.10,1131,794,70.20,137,652,40,31,96.88
2025-12-27,DC,,2773,2077,74.90,574,409,71.25,12,91,5,9,81.82
2025-12-27,DE,,1903,1380,72.52,239,194,81.17,23,211,49,9,81.82
2025-12-27,FL,,49991,35959,71.93,7108,4915,69.15,187,2052,465,232,83.45
2025-12-27,GA,,18730,13810,73.73,3357,2402,71.55,85,1114,211,110,68.75
2025-12-27,GU,,154,140,90.91,21,16,76.19,0,0,1,1,50.00
2025-12-27,HI,,2210,1602,72.49,300,210,70.00,2,83,8,20,71.43
2025-12-27,IA,,7031,4298,61.13,881,581,65.95,94,251,19,103,83.74
2025-12-27,ID,,1819,1213,66.68,239,145,60.67,18,195,9,30,63.83
2025-12-27,IL,,25423,16984,66.81,3764,2544,67.59,513,1426,160,162,81.41
2025-12-27,IN,,13687,8455,61.77,2397,1575,65.71,315,609,90,118,82.52
2025-12-27,KS,,6639,4287,64.57,1018,731,71.81,108,262,24,97,67.36
2025-12-27,KY,,11337,7436,65.59,2302,1611,69.98,142,471,62,90,80.36
2025-12-27,LA,,12603,7630,60.54,1952,1222,62.60,70,652,119,137,84.57
2025-12-27,MA,,15704,12621,80.37,1727,1324,76.66,263,874,75,79,89.77
2025-12-27,MD,,8953,6701,74.85,1256,920,73.25,57,586,108,35,68.63
2025-12-27,ME,,2435,1730,71.05,355,195,54.93,16,137,2,31,83.78
2025-12-27,MI,,17777,13099,73.69,2501,1807,72.25,325,787,75,125,80.13
2025-12-27,MN,,10113,7614,75.29,1294,971,75.04,161,865,66,107,80.45
2025-12-27,MO,,13174,9549,72.48,2033,1460,71.82,194,593,66,90,72.58
2025-12-27,MP,,,,,,,,,,,0,0.00
2025-12-27,MS,,8280,4732,57.15,1217,715,58.75,70,233,45,84,79.25
2025-12-27,MT,,2649,1593,60.14,272,157,57.72,32,121,3,51,80.95
2025-12-27,NC,,24060,16631,69.12,3833,2814,73.42,182,2453,224,125,92.59
2025-12-27,ND,,1962,1287,65.60,275,157,57.09,41,87,4,43,87.76
2025-12-27,NE,,4255,2283,53.65,702,430,61.25,55,138,6,82,83.67
2025-12-27,NH,,2635,1921,72.90,323,257,79.57,33,196,10,25,96.15
2025-12-27,NJ,,19061,12256,64.30,2544,1477,58.06,244,1421,226,77,90.59
2025-12-27,NM,,4385,2370,54.05,455,261,57.36,88,344,9,38,77.55
2025-12-27,NV,,7357,5028,68.34,1345,819,60.89,17,260,22,42,82.35
2025-12-27,NY,,38197,29017,75.97,4959,3771,76.04,421,3478,407,165,80.88
2025-12-27,OH,,26530,16148,60.87,4482,2998,66.89,598,1463,233,180,83.72
2025-12-27,OK,,7168,4653,64.91,1111,758,68.23,96,136,22,91,65.47
2025-12-27,OR,,5225,3366,64.42,573,378,65.97,20,95,15,40,64.52
2025-12-27,PA,,28450,20442,71.85,3945,2887,73.18,671,2375,388,185,85.25
2025-12-27,PR,,5830,2967,50.89,447,325,72.71,10,335,56,27,49.09
2025-12-27,Region 1,,31246,23969,76.71,3878,2807,72.38,536,2085,153,190,90.48
2025-12-27,Region 10,,18932,14108,74.52,2491,1630,65.44,94,519,88,180,78.26
2025-12-27,Region 2,,63210,44312,70.10,7963,5581,70.09,675,5234,689,270,78.03
2025-12-27,Region 3,,63015,43638,69.25,9106,6342,69.65,1001,4275,699,381,84.48
2025-12-27,Region 4,,154403,107125,69.38,25046,17485,69.81,1059,8500,1378,931,84.79
2025-12-27,Region 5,,104093,69941,67.19,16145,11083,68.65,2099,5868,652,823,82.80
2025-12-27,Region 6,,89184,57581,64.56,15279,10279,67.28,601,3845,760,707,72.74
2025-12-27,Region 7,,31099,20417,65.65,4634,3202,69.10,451,1244,115,372,76.07
2025-12-27,Region 8,,26291,14865,56.54,4067,2356,57.93,243,1305,74,310,86.11
2025-12-27,Region 9,,80851,58015,71.76,13541,8717,64.37,422,1766,304,464,80.00
2025-12-27,RI,,1903,1543,81.08,246,166,67.48,62,183,22,10,83.33
2025-12-27,SC,,11487,7849,68.33,1695,1155,68.14,87,818,153,68,90.67
2025-12-27,SD,,2661,1636,61.48,366,193,52.73,36,55,4,55,88.71
2025-12-27,TN,,18142,11936,65.79,3133,2136,68.18,199,861,109,127,94.78
2025-12-27,TX,,56420,38938,69.01,10482,7253,69.19,272,2454,540,378,71.32
2025-12-27,USA,,662324,453971,68.54,102150,69482,68.02,7181,34641,4912,4628,80.77
2025-12-27,UT,,6183,3480,56.28,1081,700,64.75,25,233,8,51,91.07
2025-12-27,VA,,15810,9694,61.32,2303,1395,60.57,112,826,130,86,84.31
2025-12-27,VI,,122,72,59.02,13,8,61.54,0,0,0,1,50.00
2025-12-27,VT,,999,696,69.67,96,71,73.96,25,43,4,14,93.33
2025-12-27,WA,,10961,8821,80.48,1543,1046,67.79,50,160,57,94,96.91
2025-12-27,WI,,10563,7641,72.34,1707,1188,69.60,187,718,28,131,88.51
2025-12-27,WV,,5126,3344,65.24,789,537,68.06,126,186,19,57,96.61
2025-12-27,WY,,1212,431,35.56,129,39,30.23,13,50,2,23,76.67
2026-01-03,AK,,1212,965,79.62,182,83,45.60,9,56,5,17,70.83
2026-01-03,AL,,12369,9461,76.49,2367,1741,73.55,145,495,113,93,94.90
2026-01-03,AR,,8738,4534,51.89,1302,858,65.90,72,238,82,66,71.74
2026-01-03,AS,,,,,,,,,,,0,0.00
2026-01-03,AZ,,14469,9607,66.40,2452,1480,60.36,81,357,40,86,86.87
2026-01-03,CA,,61968,47827,77.18,10097,6841,67.75,326,1496,383,349,87.47
2026-01-03,CO,,12067,7443,61.68,2006,1265,63.06,126,829,46,89,89.00
2026-01-03,CT,,7347,5613,76.40,1086,819,75.41,151,753,70,30,93.75
2026-01-03,DC,,2791,2104,75.39,574,410,71.43,18,100,11,9,81.82
2026-01-03,DE,,1907,1549,81.23,239,204,85.36,25,209,74,9,81.82
2026-01-03,FL,,54294,41609,76.64,7877,5738,72.84,285,2557,507,245,88.13
2026-01-03,GA,,20547,16480,80.21,3464,2615,75.49,117,1204,239,121,75.63
2026-01-03,GU,,156,137,87.82,20,14,70.00,0,1,0,1,50.00
2026-01-03,HI,,2384,1830,76.76,306,229,74.84,3,110,23,24,85.71
2026-01-03,IA,,7035,4720,67.09,862,621,72.04,114,368,29,104,84.55
2026-01-03,ID,,2791,1964,70.37,391,290,74.17,20,229,16,36,76.60
2026-01-03,IL,,25760,17996,69.86,3807,2578,67.72,692,1639,228,164,82.41
2026-01-03,IN,,15699,10895,69.40,2730,1927,70.59,435,843,156,127,88.81
2026-01-03,KS,,6515,4674,71.74,1071,826,77.12,135,335,42,86,59.72
2026-01-03,KY,,10943,7823,71.49,2161,1672,77.37,129,535,75,87,77.68
2026-01-03,LA,,13430,8620,64.18,2065,1389,67.26,74,652,143,139,85.80
2026-01-03,MA,,15932,13499,84.73,1737,1351,77.78,336,1176,106,78,88.64
2026-01-03,MD,,9833,7899,80.33,1410,1068,75.74,115,749,158,35,68.63
2026-01-03,ME,,2585,2086,80.70,365,242,66.30,39,239,2,32,86.49
